game_date,Home Team,Away Team,Period,Clock,Home Team Skaters,Away Team Skaters,Home Team Goals,Away Team Goals,Team,Player,Event,X Coordinate,Y Coordinate,Detail 1,Detail 2,Detail 3,Detail 4,Player 2,X Coordinate 2,Y Coordinate 2
2021/1/30,Buffalo Beauts,Boston Pride,2,9:45,5,6,1,1,Boston Pride,Samantha Davis,Incomplete Play,158,81,Direct,,,,Kaleigh Fratkin,131,67
2021/1/30,Buffalo Beauts,Boston Pride,2,9:38,5,6,1,1,Boston Pride,Kaleigh Fratkin,Puck Recovery,8,37,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,9:35,5,6,1,1,Boston Pride,Kaleigh Fratkin,Play,41,31,Direct,,,,Mallory Souliotis,83,77
2021/1/30,Buffalo Beauts,Boston Pride,2,9:33,5,6,1,1,Boston Pride,Mallory Souliotis,Incomplete Play,109,80,Direct,,,,Lexie Laing,122,33
2021/1/30,Buffalo Beauts,Boston Pride,2,9:31,5,6,1,1,Buffalo Beauts,Dominique Kremer,Puck Recovery,61,50,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,9:31,5,6,1,1,Buffalo Beauts,Erin Gehen,Penalty Taken,26,73,Hooking,,,,Tori Sullivan,,
2021/1/30,Buffalo Beauts,Boston Pride,2,9:31,4,5,1,1,Boston Pride,Jillian Dempsey,Faceoff Win,169,65,Forehand,,,,Neve Van Pelt,,
2021/1/30,Buffalo Beauts,Boston Pride,2,9:30,4,5,1,1,Boston Pride,Christina Putigna,Puck Recovery,177,62,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,9:30,4,5,1,1,Boston Pride,Christina Putigna,Play,177,62,Indirect,,,,McKenna Brand,171,81
2021/1/30,Buffalo Beauts,Boston Pride,2,9:28,4,5,1,1,Boston Pride,McKenna Brand,Play,169,82,Direct,,,,Lauren Kelly,128,78
2021/1/30,Buffalo Beauts,Boston Pride,2,9:26,4,5,1,1,Boston Pride,Lauren Kelly,Play,130,71,Direct,,,,Taylor Turnquist,146,16
2021/1/30,Buffalo Beauts,Boston Pride,2,9:23,4,5,1,1,Boston Pride,Taylor Turnquist,Play,142,12,Direct,,,,Lauren Kelly,128,37
2021/1/30,Buffalo Beauts,Boston Pride,2,9:22,4,5,1,1,Boston Pride,Lauren Kelly,Play,128,37,Direct,,,,Taylor Turnquist,146,6
2021/1/30,Buffalo Beauts,Boston Pride,2,9:20,4,5,1,1,Boston Pride,Taylor Turnquist,Play,160,14,Direct,,,,Christina Putigna,192,15
2021/1/30,Buffalo Beauts,Boston Pride,2,9:18,4,5,1,1,Boston Pride,Christina Putigna,Play,192,15,Direct,,,,Taylor Turnquist,164,14
2021/1/30,Buffalo Beauts,Boston Pride,2,9:17,4,5,1,1,Boston Pride,Taylor Turnquist,Play,163,16,Direct,,,,Christina Putigna,191,18
2021/1/30,Buffalo Beauts,Boston Pride,2,9:13,4,5,1,1,Boston Pride,Christina Putigna,Incomplete Play,196,63,Direct,,,,McKenna Brand,176,81
2021/1/30,Buffalo Beauts,Boston Pride,2,9:12,4,5,1,1,Buffalo Beauts,Lenka Curmova,Puck Recovery,10,12,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,9:12,4,5,1,1,Buffalo Beauts,Lenka Curmova,Dump In/Out,10,12,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,9:11,4,5,1,1,Boston Pride,McKenna Brand,Puck Recovery,148,80,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,9:09,4,5,1,1,Boston Pride,McKenna Brand,Play,136,66,Direct,,,,Lauren Kelly,133,77
2021/1/30,Buffalo Beauts,Boston Pride,2,9:08,4,5,1,1,Boston Pride,Lauren Kelly,Shot,136,72,Slapshot,On Net,t,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,9:05,4,5,1,1,Boston Pride,Taylor Turnquist,Puck Recovery,151,2,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,9:02,4,5,1,1,Boston Pride,Taylor Turnquist,Shot,155,51,Snapshot,Blocked,t,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,9:00,4,5,1,1,Buffalo Beauts,Neve Van Pelt,Puck Recovery,38,41,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,8:59,4,5,1,1,Buffalo Beauts,Neve Van Pelt,Dump In/Out,34,44,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,8:54,4,5,1,1,Boston Pride,Lauren Kelly,Puck Recovery,52,70,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,8:51,4,5,1,1,Boston Pride,Lauren Kelly,Play,68,80,Indirect,,,,Jillian Dempsey,116,84
2021/1/30,Buffalo Beauts,Boston Pride,2,8:48,4,5,1,1,Boston Pride,Jillian Dempsey,Zone Entry,125,84,Carried,,,,Lenka Curmova,,
2021/1/30,Buffalo Beauts,Boston Pride,2,8:45,4,5,1,1,Boston Pride,Jillian Dempsey,Play,135,27,Direct,,,,McKenna Brand,188,17
2021/1/30,Buffalo Beauts,Boston Pride,2,8:40,4,5,1,1,Boston Pride,McKenna Brand,Play,180,7,Direct,,,,Taylor Turnquist,133,11
2021/1/30,Buffalo Beauts,Boston Pride,2,8:38,4,5,1,1,Boston Pride,Taylor Turnquist,Play,134,28,Direct,,,,McKenna Brand,159,13
2021/1/30,Buffalo Beauts,Boston Pride,2,8:37,4,5,1,1,Boston Pride,McKenna Brand,Shot,170,19,Snapshot,Blocked,t,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,8:34,4,5,1,1,Buffalo Beauts,Lisa Chesson,Puck Recovery,15,62,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,8:33,4,5,1,1,Buffalo Beauts,Lisa Chesson,Puck Recovery,4,59,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,8:31,4,5,1,1,Buffalo Beauts,Lisa Chesson,Incomplete Play,6,68,Indirect,,,,Cassidy MacPherson,53,72
2021/1/30,Buffalo Beauts,Boston Pride,2,8:29,4,5,1,1,Boston Pride,Taylor Turnquist,Takeaway,137,4,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,8:26,4,5,1,1,Buffalo Beauts,Lisa Chesson,Puck Recovery,40,83,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,8:23,4,5,1,1,Buffalo Beauts,Lisa Chesson,Dump In/Out,27,81,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,8:23,4,5,1,1,Boston Pride,Taylor Turnquist,Puck Recovery,136,3,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,8:21,4,5,1,1,Boston Pride,Taylor Turnquist,Shot,140,35,Snapshot,On Net,t,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,8:18,4,5,1,1,Boston Pride,Jillian Dempsey,Puck Recovery,181,80,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,8:14,4,5,1,1,Boston Pride,Jillian Dempsey,Shot,150,39,Wristshot,On Net,f,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,8:12,4,5,1,1,Buffalo Beauts,Cassidy MacPherson,Puck Recovery,20,64,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,8:09,4,5,1,1,Buffalo Beauts,Cassidy MacPherson,Puck Recovery,2,55,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,8:07,4,5,1,1,Buffalo Beauts,Cassidy MacPherson,Dump In/Out,8,17,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,8:02,4,5,1,1,Boston Pride,Lovisa Selander,Puck Recovery,3,45,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,8:02,4,5,1,1,Boston Pride,Lovisa Selander,Play,3,45,Indirect,,,,Mallory Souliotis,3,45
2021/1/30,Buffalo Beauts,Boston Pride,2,7:59,4,5,1,1,Boston Pride,Mallory Souliotis,Play,23,68,Direct,,,,Tori Sullivan,108,83
2021/1/30,Buffalo Beauts,Boston Pride,2,7:57,4,5,1,1,Boston Pride,Tori Sullivan,Zone Entry,125,84,Carried,,,,Whitney Dove,,
2021/1/30,Buffalo Beauts,Boston Pride,2,7:49,4,5,1,1,Boston Pride,Samantha Davis,Puck Recovery,183,6,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,7:49,4,5,1,1,Boston Pride,Samantha Davis,Play,183,6,Indirect,,,,Lexie Laing,200,23
2021/1/30,Buffalo Beauts,Boston Pride,2,7:43,4,5,1,1,Boston Pride,Lexie Laing,Incomplete Play,187,8,Direct,,,,Tori Sullivan,151,4
2021/1/30,Buffalo Beauts,Boston Pride,2,7:41,4,5,1,1,Boston Pride,Mallory Souliotis,Puck Recovery,128,2,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,7:41,4,5,1,1,Boston Pride,Mallory Souliotis,Play,128,2,Indirect,,,,Tori Sullivan,147,4
2021/1/30,Buffalo Beauts,Boston Pride,2,7:38,4,5,1,1,Boston Pride,Tori Sullivan,Play,156,2,Indirect,,,,Lexie Laing,192,12
2021/1/30,Buffalo Beauts,Boston Pride,2,7:36,4,5,1,1,Boston Pride,Lexie Laing,Incomplete Play,184,32,Direct,,,,Samantha Davis,184,48
2021/1/30,Buffalo Beauts,Boston Pride,2,7:33,4,5,1,1,Buffalo Beauts,Hunter Accursi,Puck Recovery,14,5,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,7:32,4,5,1,1,Buffalo Beauts,Hunter Accursi,Play,22,3,Indirect,,,,Jordan Juron,60,3
2021/1/30,Buffalo Beauts,Boston Pride,2,7:28,5,5,1,1,Buffalo Beauts,Jordan Juron,Zone Entry,125,1,Carried,,,,Kaleigh Fratkin,,
2021/1/30,Buffalo Beauts,Boston Pride,2,7:24,5,5,1,1,Boston Pride,Kaleigh Fratkin,Puck Recovery,2,62,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,7:24,5,5,1,1,Boston Pride,Kaleigh Fratkin,Play,2,62,Direct,,,,Mallory Souliotis,2,23
2021/1/30,Buffalo Beauts,Boston Pride,2,7:23,5,5,1,1,Boston Pride,Mallory Souliotis,Dump In/Out,2,23,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,7:19,5,5,1,1,Buffalo Beauts,Alyson Matteau,Puck Recovery,146,82,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,7:15,5,5,1,1,Buffalo Beauts,Alyson Matteau,Puck Recovery,114,82,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,7:14,5,5,1,1,Buffalo Beauts,Alyson Matteau,Play,94,82,Direct,,,,Dominique Kremer,55,52
2021/1/30,Buffalo Beauts,Boston Pride,2,7:10,5,5,1,1,Buffalo Beauts,Dominique Kremer,Incomplete Play,72,37,Direct,,,,Jordan Juron,117,50
2021/1/30,Buffalo Beauts,Boston Pride,2,7:08,5,5,1,1,Boston Pride,Tereza Vanisova,Faceoff Win,169,65,Backhand,,,,Jordan Juron,,
2021/1/30,Buffalo Beauts,Boston Pride,2,7:01,5,5,1,1,Boston Pride,Briana Mastel,Puck Recovery,8,62,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,6:57,5,5,1,1,Boston Pride,Briana Mastel,Incomplete Play,33,58,Indirect,,,,Carlee Turner,84,64
2021/1/30,Buffalo Beauts,Boston Pride,2,6:56,5,5,1,1,Boston Pride,Briana Mastel,Puck Recovery,54,52,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,6:56,5,5,1,1,Boston Pride,Briana Mastel,Play,54,52,Direct,,,,Taylor Wenczkowski,83,29
2021/1/30,Buffalo Beauts,Boston Pride,2,6:54,5,5,1,1,Boston Pride,Tereza Vanisova,Puck Recovery,120,62,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,6:54,5,5,1,1,Boston Pride,Tereza Vanisova,Zone Entry,126,64,Carried,,,,Marie-Jo Pelletier,,
2021/1/30,Buffalo Beauts,Boston Pride,2,6:51,5,5,1,1,Boston Pride,Tereza Vanisova,Shot,187,39,Snapshot,On Net,f,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,6:51,5,5,1,1,Boston Pride,Tereza Vanisova,Puck Recovery,187,38,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,6:51,5,5,1,1,Boston Pride,Tereza Vanisova,Shot,187,38,Snapshot,Missed,f,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,6:46,5,5,1,1,Boston Pride,Taylor Turnquist,Puck Recovery,180,83,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,6:40,5,5,1,1,Boston Pride,Taylor Turnquist,Play,151,3,Indirect,,,,Taylor Wenczkowski,177,3
2021/1/30,Buffalo Beauts,Boston Pride,2,6:35,5,5,1,1,Buffalo Beauts,Marie-Jo Pelletier,Takeaway,30,83,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,6:33,5,5,1,1,Buffalo Beauts,Marie-Jo Pelletier,Play,64,83,Direct,,,,Cassidy MacPherson,69,33
2021/1/30,Buffalo Beauts,Boston Pride,2,6:31,5,5,1,1,Buffalo Beauts,Cassidy MacPherson,Incomplete Play,91,34,Direct,,,,Erin Gehen,108,39
2021/1/30,Buffalo Beauts,Boston Pride,2,6:30,5,5,1,1,Boston Pride,Briana Mastel,Puck Recovery,59,50,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,6:29,5,5,1,1,Boston Pride,Briana Mastel,Incomplete Play,50,48,Direct,,,,Tereza Vanisova,86,60
2021/1/30,Buffalo Beauts,Boston Pride,2,6:27,5,5,1,1,Buffalo Beauts,Alyson Matteau,Puck Recovery,82,3,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,6:27,5,5,1,1,Buffalo Beauts,Alyson Matteau,Incomplete Play,82,3,Indirect,,,,Erin Gehen,111,7
2021/1/30,Buffalo Beauts,Boston Pride,2,6:21,5,5,1,1,Boston Pride,Taylor Turnquist,Puck Recovery,5,66,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,6:21,5,5,1,1,Boston Pride,Taylor Turnquist,Play,5,66,Indirect,,,,Carlee Turner,16,80
2021/1/30,Buffalo Beauts,Boston Pride,2,6:20,5,5,1,1,Boston Pride,Carlee Turner,Dump In/Out,16,80,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,6:18,5,5,1,1,Buffalo Beauts,Erin Gehen,Puck Recovery,164,1,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,6:18,5,5,1,1,Boston Pride,Tereza Vanisova,Takeaway,36,84,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,6:15,5,5,1,1,Buffalo Beauts,Erin Gehen,Takeaway,127,0,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,6:13,5,5,1,1,Buffalo Beauts,Erin Gehen,Dump In/Out,105,20,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,6:13,5,5,1,1,Buffalo Beauts,Erin Gehen,Zone Entry,105,20,Dumped,,,,Briana Mastel,,
2021/1/30,Buffalo Beauts,Boston Pride,2,6:09,5,5,1,1,Boston Pride,Briana Mastel,Puck Recovery,2,23,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,6:06,5,5,1,1,Boston Pride,Briana Mastel,Dump In/Out,7,15,Retained,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,6:03,5,5,1,1,Boston Pride,Christina Putigna,Puck Recovery,61,11,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,5:56,5,5,1,1,Boston Pride,Christina Putigna,Zone Entry,126,84,Carried,,,,Lenka Curmova,,
2021/1/30,Buffalo Beauts,Boston Pride,2,5:54,5,5,1,1,Buffalo Beauts,Lisa Chesson,Puck Recovery,22,48,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,5:49,5,5,1,1,Boston Pride,McKenna Brand,Puck Recovery,185,14,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,5:49,5,5,1,1,Boston Pride,McKenna Brand,Incomplete Play,185,14,Direct,,,,Christina Putigna,197,39
2021/1/30,Buffalo Beauts,Boston Pride,2,5:47,5,5,1,1,Boston Pride,Christina Putigna,Puck Recovery,195,25,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,5:47,5,5,1,1,Boston Pride,Christina Putigna,Play,195,25,Direct,,,,McKenna Brand,200,31
2021/1/30,Buffalo Beauts,Boston Pride,2,5:44,5,5,1,1,Buffalo Beauts,Lenka Curmova,Takeaway,8,13,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,5:40,5,5,1,1,Buffalo Beauts,Neve Van Pelt,Puck Recovery,44,2,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,5:39,5,5,1,1,Boston Pride,McKenna Brand,Penalty Taken,156,83,Tripping,,,,Lenka Curmova,,
2021/1/30,Buffalo Beauts,Boston Pride,2,5:39,5,4,1,1,Boston Pride,Lexie Laing,Faceoff Win,31,65,Backhand,,,,Jordan Juron,,
2021/1/30,Buffalo Beauts,Boston Pride,2,5:37,5,4,1,1,Boston Pride,Kaleigh Fratkin,Puck Recovery,3,58,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,5:37,5,4,1,1,Boston Pride,Kaleigh Fratkin,Dump In/Out,3,58,Retained,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,5:34,5,4,1,1,Boston Pride,Lexie Laing,Puck Recovery,68,67,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,5:34,5,4,1,1,Boston Pride,Lexie Laing,Incomplete Play,68,67,Direct,,,,Carlee Turner,97,44
2021/1/30,Buffalo Beauts,Boston Pride,2,5:32,5,4,1,1,Buffalo Beauts,Lisa Chesson,Puck Recovery,80,38,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,5:31,5,4,1,1,Buffalo Beauts,Lisa Chesson,Incomplete Play,81,7,Indirect,,,,Jordan Juron,111,15
2021/1/30,Buffalo Beauts,Boston Pride,2,5:29,5,4,1,1,Boston Pride,Kaleigh Fratkin,Puck Recovery,68,80,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,5:29,5,4,1,1,Boston Pride,Kaleigh Fratkin,Dump In/Out,68,80,Retained,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,5:24,5,4,1,1,Boston Pride,Carlee Turner,Puck Recovery,181,35,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,5:24,5,4,1,1,Boston Pride,Carlee Turner,Shot,181,35,Snapshot,On Net,f,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,5:22,5,4,1,1,Buffalo Beauts,Jordan Juron,Puck Recovery,11,53,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,5:17,5,4,1,1,Buffalo Beauts,Jordan Juron,Play,80,52,Direct,,,,Kristin Lewicki,113,2
2021/1/30,Buffalo Beauts,Boston Pride,2,5:16,5,4,1,1,Buffalo Beauts,Kristin Lewicki,Zone Entry,124,1,Carried,,,,Kaleigh Fratkin,,
2021/1/30,Buffalo Beauts,Boston Pride,2,5:14,5,4,1,1,Boston Pride,Kaleigh Fratkin,Takeaway,60,84,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,5:14,5,4,1,1,Boston Pride,Kaleigh Fratkin,Dump In/Out,60,84,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,5:12,5,4,1,1,Buffalo Beauts,Marie-Jo Pelletier,Puck Recovery,79,15,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,5:09,5,4,1,1,Buffalo Beauts,Marie-Jo Pelletier,Incomplete Play,88,61,Indirect,,,,Jordan Juron,113,76
2021/1/30,Buffalo Beauts,Boston Pride,2,5:07,5,4,1,1,Boston Pride,Kaleigh Fratkin,Puck Recovery,34,28,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,5:03,5,4,1,1,Boston Pride,Kaleigh Fratkin,Play,6,67,Indirect,,,,Lexie Laing,56,85
2021/1/30,Buffalo Beauts,Boston Pride,2,5:02,5,4,1,1,Boston Pride,Lexie Laing,Dump In/Out,56,85,Retained,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,5:01,5,4,1,1,Boston Pride,Jillian Dempsey,Puck Recovery,129,84,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,4:58,5,4,1,1,Boston Pride,Jillian Dempsey,Shot,159,45,Snapshot,Blocked,t,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,4:55,5,4,1,1,Buffalo Beauts,Lisa Chesson,Puck Recovery,14,78,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,4:55,5,4,1,1,Boston Pride,Jillian Dempsey,Puck Recovery,186,7,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,4:51,5,4,1,1,Boston Pride,Jillian Dempsey,Play,168,4,Indirect,,,,Briana Mastel,118,8
2021/1/30,Buffalo Beauts,Boston Pride,2,4:47,5,4,1,1,Boston Pride,Briana Mastel,Play,90,6,Direct,,,,Taylor Turnquist,92,70
2021/1/30,Buffalo Beauts,Boston Pride,2,4:45,5,4,1,1,Boston Pride,Taylor Turnquist,Dump In/Out,95,84,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,4:45,5,4,1,1,Boston Pride,Taylor Turnquist,Zone Entry,95,84,Dumped,,,,Marie-Jo Pelletier,,
2021/1/30,Buffalo Beauts,Boston Pride,2,4:42,5,4,1,1,Buffalo Beauts,Carly Jackson,Puck Recovery,1,42,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,4:42,5,4,1,1,Buffalo Beauts,Carly Jackson,Play,1,42,Indirect,,,,Marie-Jo Pelletier,1,42
2021/1/30,Buffalo Beauts,Boston Pride,2,4:34,5,4,1,1,Buffalo Beauts,Marie-Jo Pelletier,Play,81,55,Direct,,,,Jordan Juron,81,14
2021/1/30,Buffalo Beauts,Boston Pride,2,4:31,5,4,1,1,Buffalo Beauts,Jordan Juron,Zone Entry,124,10,Carried,,,,Taylor Turnquist,,
2021/1/30,Buffalo Beauts,Boston Pride,2,4:28,5,4,1,1,Buffalo Beauts,Jordan Juron,Play,161,2,Indirect,,,,Kristin Lewicki,194,68
2021/1/30,Buffalo Beauts,Boston Pride,2,4:25,5,4,1,1,Buffalo Beauts,Kristin Lewicki,Play,194,68,Indirect,,,,Dominique Kremer,168,1
2021/1/30,Buffalo Beauts,Boston Pride,2,4:19,5,4,1,1,Buffalo Beauts,Kristin Lewicki,Puck Recovery,181,4,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,4:19,5,4,1,1,Buffalo Beauts,Kristin Lewicki,Play,181,4,Direct,,,,Dominique Kremer,169,1
2021/1/30,Buffalo Beauts,Boston Pride,2,4:14,5,4,1,1,Buffalo Beauts,Dominique Kremer,Play,170,4,Direct,,,,Alyson Matteau,140,59
2021/1/30,Buffalo Beauts,Boston Pride,2,4:13,5,4,1,1,Buffalo Beauts,Alyson Matteau,Shot,140,59,Slapshot,Blocked,t,t,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,4:10,5,4,1,1,Buffalo Beauts,Kristin Lewicki,Puck Recovery,193,51,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,4:10,5,4,1,1,Buffalo Beauts,Kristin Lewicki,Play,193,51,Direct,,,,Jordan Juron,195,26
2021/1/30,Buffalo Beauts,Boston Pride,2,4:09,5,4,1,1,Buffalo Beauts,Jordan Juron,Play,194,16,Direct,,,,Dominique Kremer,181,4
2021/1/30,Buffalo Beauts,Boston Pride,2,4:07,5,4,1,1,Buffalo Beauts,Dominique Kremer,Play,166,5,Direct,,,,Marie-Jo Pelletier,128,6
2021/1/30,Buffalo Beauts,Boston Pride,2,4:05,5,4,1,1,Buffalo Beauts,Marie-Jo Pelletier,Incomplete Play,129,11,Direct,,,,Dominique Kremer,165,3
2021/1/30,Buffalo Beauts,Boston Pride,2,4:05,5,4,1,1,Boston Pride,Taylor Turnquist,Takeaway,42,80,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,4:00,5,4,1,1,Boston Pride,Taylor Turnquist,Dump In/Out,115,84,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,3:56,5,4,1,1,Buffalo Beauts,Alyson Matteau,Puck Recovery,19,80,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,3:53,5,4,1,1,Buffalo Beauts,Marie-Jo Pelletier,Puck Recovery,9,67,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,3:46,5,4,1,1,Buffalo Beauts,Marie-Jo Pelletier,Play,24,59,Direct,,,,Autumn MacDougall,70,48
2021/1/30,Buffalo Beauts,Boston Pride,2,3:43,5,4,1,1,Buffalo Beauts,Autumn MacDougall,Play,70,62,Direct,,,,Taylor Wasylk,110,64
2021/1/30,Buffalo Beauts,Boston Pride,2,3:42,5,4,1,1,Buffalo Beauts,Taylor Wasylk,Zone Entry,125,72,Carried,,,,Lauren Kelly,,
2021/1/30,Buffalo Beauts,Boston Pride,2,3:40,5,4,1,1,Buffalo Beauts,Taylor Wasylk,Shot,160,70,Snapshot,Missed,t,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,3:35,5,5,1,1,Boston Pride,McKenna Brand,Puck Recovery,90,84,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,3:33,5,5,1,1,Buffalo Beauts,Taylor Wasylk,Puck Recovery,146,18,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,3:32,5,5,1,1,Boston Pride,Tereza Vanisova,Faceoff Win,80,65,Backhand,,,,Autumn MacDougall,,
2021/1/30,Buffalo Beauts,Boston Pride,2,3:31,5,5,1,1,Boston Pride,McKenna Brand,Puck Recovery,80,76,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,3:28,5,5,1,1,Boston Pride,McKenna Brand,Zone Entry,125,85,Carried,,,,Lenka Curmova,,
2021/1/30,Buffalo Beauts,Boston Pride,2,3:27,5,5,1,1,Buffalo Beauts,Hunter Accursi,Puck Recovery,81,0,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,3:20,5,5,1,1,Buffalo Beauts,Brittany Colton,Puck Recovery,139,8,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,3:18,5,5,1,1,Boston Pride,McKenna Brand,Puck Recovery,73,85,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,3:17,5,5,1,1,Boston Pride,McKenna Brand,Play,94,85,Direct,,,,Christina Putigna,106,54
2021/1/30,Buffalo Beauts,Boston Pride,2,3:12,5,5,1,1,Boston Pride,McKenna Brand,Puck Recovery,110,84,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,3:12,5,5,1,1,Boston Pride,McKenna Brand,Play,110,84,Indirect,,,,Christina Putigna,117,84
2021/1/30,Buffalo Beauts,Boston Pride,2,3:12,5,5,1,1,Boston Pride,Christina Putigna,Dump In/Out,117,84,Retained,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,3:12,5,5,1,1,Boston Pride,Christina Putigna,Zone Entry,117,84,Dumped,,,,Lisa Chesson,,
2021/1/30,Buffalo Beauts,Boston Pride,2,3:07,5,5,1,1,Boston Pride,Tereza Vanisova,Puck Recovery,197,44,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,3:05,5,5,1,1,Boston Pride,Tereza Vanisova,Incomplete Play,184,28,Direct,,,,McKenna Brand,186,37
